"sample","modFile","entityId","entityVisible","primitiveName","attrsJson","attr_L","attr_Array","attr_Normal"
"demo-substation","cf58fb33-2ef1-41f5-bdb5-524ae091c2fc.mod","1335324","True","Cuboid","{""L"":""2060"",""W"":""10"",""H"":""400""}","2060",,
"demo-substation","cf58fb33-2ef1-41f5-bdb5-524ae091c2fc.mod","1335333","True","Cuboid","{""L"":""20"",""W"":""80"",""H"":""2""}","20",,
"demo-substation","cf58fb33-2ef1-41f5-bdb5-524ae091c2fc.mod","1335334","True","Cylinder","{""R"":""10"",""H"":""2""}",,,
"demo-substation","cf58fb33-2ef1-41f5-bdb5-524ae091c2fc.mod","1335336","True","Cuboid","{""L"":""18"",""W"":""5"",""H"":""1""}","18",,
"demo-substation","cf58fb33-2ef1-41f5-bdb5-524ae091c2fc.mod","1335399","True","Cuboid","{""L"":""1860"",""W"":""10"",""H"":""250""}","1860",,
"demo-substation","cf58fb33-2ef1-41f5-bdb5-524ae091c2fc.mod","1335412","True","Cuboid","{""L"":""20"",""W"":""80"",""H"":""2""}","20",,
"demo-substation","cf58fb33-2ef1-41f5-bdb5-524ae091c2fc.mod","1335413","True","Cylinder","{""R"":""10"",""H"":""2""}",,,
"demo-substation","cf58fb33-2ef1-41f5-bdb5-524ae091c2fc.mod","1335415","True","Cuboid","{""L"":""18"",""W"":""5"",""H"":""1""}","18",,
"demo-substation","cf58fb33-2ef1-41f5-bdb5-524ae091c2fc.mod","1335421","True","Cuboid","{""L"":""20"",""W"":""80"",""H"":""2""}","20",,
"demo-substation","cf58fb33-2ef1-41f5-bdb5-524ae091c2fc.mod","1335422","True","Cylinder","{""R"":""10"",""H"":""2""}",,,
"demo-substation","cf58fb33-2ef1-41f5-bdb5-524ae091c2fc.mod","1335424","True","Cuboid","{""L"":""18"",""W"":""5"",""H"":""1""}","18",,
"demo-substation","cf58fb33-2ef1-41f5-bdb5-524ae091c2fc.mod","1335427","True","Cuboid","{""L"":""200"",""W"":""5"",""H"":""500""}","200",,
"demo-substation","cf746207-a3d8-4443-879c-f2d0f4c6bec8.mod","2351387","True","StretchedBody","{""L"":""20"",""Array"":""-20,6.45975154645563E-14,0;-14.142135623731,-14.1421356237309,0;-9.24925889615762E-14,-20,0;14.1421356237309,-14.142135623731,0;20,-1.29267833467354E-13,0;20,-2.42675127472088E-17,0;14.142135623731,14.1421356237309,0;3.23100848945301E-14,20,0;-14.1421356237309,14.142135623731,0;-20,6.45975154645563E-14,0;"",""Normal"":""0,0,304.8""}","20","-20,6.45975154645563E-14,0;-14.142135623731,-14.1421356237309,0;-9.24925889615762E-14,-20,0;14.1421356237309,-14.142135623731,0;20,-1.29267833467354E-13,0;20,-2.42675127472088E-17,0;14.142135623731,14.1421356237309,0;3.23100848945301E-14,20,0;-14.1421356237309,14.142135623731,0;-20,6.45975154645563E-14,0;","0,0,304.8"
"demo-substation","cf9f6f6a-ecc3-4f72-8251-4ca79ea205a9.mod","785518","True","Cuboid","{""L"":""20"",""W"":""15"",""H"":""60""}","20",,
"demo-substation","cf9f6f6a-ecc3-4f72-8251-4ca79ea205a9.mod","785555","True","Cuboid","{""L"":""20"",""W"":""15"",""H"":""60""}","20",,
